epoch,learning_rate,train_loss,test_loss,train_iou,test_iou,train_dice,test_dice,train_miou,test_miou,train_mnsd,test_mnsd,train_seg_score,test_seg_score
19,1.0000000000000004e-08,0.0018871904780658393,0.0010401613365572232,0.022299933318908397,0.015362423271513902,0.09250611353379029,0.05316333128855778,0.022299933318908397,0.015362423271513902,9.528740149277906,9.76410667712872,3.2204534159256863,2.5983238311914296
20,1.0000000000000004e-08,0.001885292397883649,0.0010404272112422264,0.022483010633060567,0.015362423271513902,0.09359972866681907,0.05316333128855778,0.022483010633060567,0.015362423271513902,9.521328926086426,9.76410667712872,3.194720291174375,2.5983238311914296
21,1.0000000000000004e-08,0.001888202315268035,0.001040623290464282,0.022160731399288543,0.015362423271513902,0.09192199231340335,0.05316333128855778,0.022160731399288543,0.015362423271513902,9.533790881817158,9.76410667712872,3.1934719452491174,2.5983238311914296
22,1.0000000000000004e-08,0.001889607412382387,0.0010401272358229528,0.022271478835206766,0.015362423271513902,0.0932779570038502,0.05316333128855778,0.022271478835206766,0.015362423271513902,9.518386400662935,9.76410667712872,3.248026178433345,2.5983238311914296
23,1.0000000000000004e-08,0.0018767454356958086,0.0010399054556798476,0.022589501423331406,0.015362423271513902,0.09405941802721757,0.05316333128855778,0.022589501423331406,0.015362423271513902,9.532806983360878,9.76410667712872,3.208898805654966,2.5983238311914296
24,1.0000000000000004e-08,0.0018758867562820131,0.0010400797741917463,0.02230957680596755,0.015362423271513902,0.09242107604558651,0.05316333128855778,0.02230957680596755,0.015362423271513902,9.544532849238468,9.76410667712872,3.1994732205684366,2.5983238311914296
25,1.0000000000000004e-08,0.0018839810777885409,0.0010396179277449846,0.021841826991966136,0.015362423271513902,0.090198154346301,0.05316333128855778,0.021841826991966136,0.015362423271513902,9.539668303269606,9.76410667712872,3.2167578683449674,2.5983238311914296
26,1.0000000000000004e-08,0.0018844199993719275,0.0010395629080728842,0.02208935383420724,0.015362423271513902,0.09168469390043846,0.05316333128855778,0.02208935383420724,0.015362423271513902,9.524912467369667,9.76410667712872,3.241952747106552,2.5983238311914296
27,1.0000000000000004e-08,0.001884991007570464,0.0010409416863694787,0.022234648179549437,0.015362423271513902,0.09255420359281394,0.05316333128855778,0.022234648179549437,0.015362423271513902,9.526404674236591,9.76410667712872,3.2439189163538127,2.5983238311914296
28,1.0000000000000004e-08,0.0018811247293622447,0.0010399658573218263,0.022312442270609047,0.015362423271513902,0.09264090256049083,0.05316333128855778,0.022312442270609047,0.015362423271513902,9.51736648266132,9.76410667712872,3.238305013913375,2.5983238311914296
29,1.0000000000000004e-08,0.001878815326982966,0.001040925388224423,0.022106952535418365,0.015362423271513902,0.09166150654737766,0.05316333128855778,0.022106952535418365,0.015362423271513902,9.539429004375751,9.76410667712872,3.2099442321520586,2.5983238311914296
30,1.0000000000000004e-08,0.0018889161650664532,0.0010395105390881116,0.02205308240193587,0.015362423271513902,0.0914893035705273,0.05316333128855778,0.02205308240193587,0.015362423271513902,9.535606897794283,9.76410667712872,3.226815950412017,2.5983238311914296
31,1.0000000000000004e-08,0.0018870377948937507,0.00103848038886029,0.021969519125727508,0.015362423271513902,0.09073404795848407,0.05316333128855778,0.021969519125727508,0.015362423271513902,9.547301952655499,9.76410667712872,3.2574319495604587,2.5983238311914296
32,1.0000000000000004e-08,0.0018861844258096355,0.001039883211398354,0.022220206661866262,0.015362423271513902,0.09237511169451934,0.05316333128855778,0.022220206661866262,0.015362423271513902,9.522419782785269,9.76410667712872,3.171778917312622,2.5983238311914296
33,1.0000000000000004e-08,0.0018799691371476422,0.001040412847382518,0.02212559195378652,0.015362423271513902,0.0918140124816161,0.05316333128855778,0.02212559195378652,0.015362423271513902,9.54268294114333,9.76410667712872,3.169505871259249,2.5983238311914296
34,1.0000000000000004e-08,0.0018834598684826722,0.0010396659893628496,0.02195166810773886,0.015362423271513902,0.09094190769470654,0.05316333128855778,0.02195166810773886,0.015362423271513902,9.550068781926083,9.76410667712872,3.264126873933352,2.5983238311914296
35,1.0000000000000004e-08,0.0018814841482358484,0.00103997251090522,0.022444172117572565,0.015362423271513902,0.09424874043235412,0.05316333128855778,0.022444172117572565,0.015362423271513902,9.518589166494516,9.76410667712872,3.155619137562238,2.5983238311914296
36,1.0000000000000004e-08,0.0018875938840210438,0.00103975953355145,0.022247778108486764,0.015362423271513902,0.0932389941926186,0.05316333128855778,0.022247778108486764,0.015362423271513902,9.521405953627367,9.76410667712872,3.233644501521037,2.5983238311914296
37,1.0000000000000004e-08,0.0018879625444801955,0.001039834487108657,0.022289370401547506,0.015362423271513902,0.09261987071770889,0.05316333128855778,0.022289370401547506,0.015362423271513902,9.541202985323393,9.76410667712872,3.202346457884862,2.5983238311914296
38,1.0000000000000004e-08,0.001883486044020034,0.0010385027764221798,0.02218883312665499,0.015362423271513902,0.0918115176833593,0.05316333128855778,0.02218883312665499,0.015362423271513902,9.532891860375038,9.76410667712872,3.231975734233856,2.5983238311914296
39,1.0000000000000004e-08,0.001884881156281783,0.001038285312601007,0.022126516040701132,0.015362423271513902,0.09168513090564655,0.05316333128855778,0.022126516040701132,0.015362423271513902,9.525713700514574,9.76410667712872,3.2027363845935235,2.5983238311914296
40,1.0000000000000004e-08,0.001880632507471511,0.001040382355523224,0.0221966254309966,0.015362423271513902,0.0928512284388909,0.05316333128855778,0.0221966254309966,0.015362423271513902,9.515316229600172,9.76410667712872,3.240755755167741,2.5983238311914296
41,1.0000000000000004e-08,0.0018789602998787393,0.001039776512278387,0.022236637914410003,0.015362423271513902,0.0933614932000637,0.05316333128855778,0.022236637914410003,0.015362423271513902,9.537306492145245,9.76410667712872,3.2386514842510223,2.5983238311914296
42,1.0000000000000004e-08,0.00188015650313061,0.0010400836875375647,0.022377618087025788,0.015362423271513902,0.092849823144766,0.05316333128855778,0.022377618087025788,0.015362423271513902,9.521159098698543,9.76410667712872,3.187860511816465,2.5983238311914296
43,1.0000000000000004e-08,0.0018834050458211165,0.0010387229983909773,0.02221418430025761,0.015362423271513902,0.09226529013652068,0.05316333128855778,0.02221418430025761,0.015362423271513902,9.505759092477652,9.76410667712872,3.2325350092007565,2.5983238311914296
44,1.0000000000000004e-08,0.0018868934040745865,0.0010395792151729648,0.02222351128092179,0.015362423271513902,0.09234123677015305,0.05316333128855778,0.02222351128092179,0.015362423271513902,9.541339507469765,9.76410667712872,3.1685141806419077,2.5983238311914296
45,1.0000000000000004e-08,0.0018760086073038669,0.0010388411957627307,0.02206608782020899,0.015362423271513902,0.0923804365671598,0.05316333128855778,0.02206608782020899,0.015362423271513902,9.519387318537785,9.76410667712872,3.2417270243167877,2.5983238311914296
46,1.0000000000000004e-08,0.0018778158835350322,0.0010391518813916123,0.022222119884995315,0.015362423271513902,0.09187966699783619,0.05316333128855778,0.022222119884995315,0.015362423271513902,9.524913787841797,9.76410667712872,3.1917226841816535,2.5983238311914296
47,1.0000000000000004e-08,0.0018828137455364834,0.0010396636968765121,0.021896993096631307,0.015362423271513902,0.09079547341053303,0.05316333128855778,0.021896993096631307,0.015362423271513902,9.53697864825909,9.76410667712872,3.286046000627371,2.5983238311914296
48,1.0000000000000004e-08,0.0018825473066849203,0.0010381392740572875,0.02212492347909854,0.015362423271513902,0.09179585369733664,0.05316333128855778,0.02212492347909854,0.015362423271513902,9.537013053894043,9.76410667712872,3.2863051295280457,2.5983238311914296
49,1.0000000000000004e-08,0.0018832034771688855,0.001037857817629209,0.02216998444726834,0.015362423271513902,0.09195231073177777,0.05316333128855778,0.02216998444726834,0.015362423271513902,9.539027874286358,9.76410667712872,3.1983040960935445,2.5983238311914296
50,1.0000000000000004e-08,0.001875489860629806,0.0010386350331827998,0.022483528233491458,0.015362423271513902,0.09332068207172248,0.05316333128855778,0.022483528233491458,0.015362423271513902,9.52550587287316,9.76410667712872,3.1997031546556034,2.5983238311914296
51,1.0000000000000004e-08,0.0018824270675675226,0.0010400996274816303,0.02194379957822653,0.015362423271513902,0.09073758813051078,0.05316333128855778,0.02194379957822653,0.015362423271513902,9.533102989196777,9.76410667712872,3.2376341063242693,2.5983238311914296
